TrackId,Name,Composer,Milliseconds,Bytes,UnitPrice,Title,ArtistName,MediaType,Genre,PlaylistName
63,Desafinado,NULL,185338,5990473,0.99,Purpendicular,"Santana Feat. Lauryn Hill & Cee-Lo","MPEG audio file",Jazz,Music
63,Desafinado,NULL,185338,5990473,0.99,Purpendicular,"Santana Feat. Lauryn Hill & Cee-Lo","MPEG audio file",Jazz,Music
64,"Garota De Ipanema",NULL,285048,9348428,0.99,"Slaves And Masters","Santana Feat. The Project G&B","MPEG audio file",Jazz,Music
64,"Garota De Ipanema",NULL,285048,9348428,0.99,"Slaves And Masters","Santana Feat. The Project G&B","MPEG audio file",Jazz,Music
65,"Samba De Uma Nota Só (One Note Samba)",NULL,137273,4535401,0.99,Stormbringer,"Santana Feat. Maná","MPEG audio file",Jazz,Music
65,"Samba De Uma Nota Só (One Note Samba)",NULL,137273,4535401,0.99,Stormbringer,"Santana Feat. Maná","MPEG audio file",Jazz,Music
66,"Por Causa De Você",NULL,169900,5536496,0.99,"The Battle Rages On","Santana Feat. Eagle-Eye Cherry","MPEG audio file",Jazz,Music
66,"Por Causa De Você",NULL,169900,5536496,0.99,"The Battle Rages On","Santana Feat. Eagle-Eye Cherry","MPEG audio file",Jazz,Music
67,Ligia,NULL,251977,8226934,0.99,"Vault: Def Leppard's Greatest Hits","Santana Feat. Eric Clapton","MPEG audio file",Jazz,Music
67,Ligia,NULL,251977,8226934,0.99,"Vault: Def Leppard's Greatest Hits","Santana Feat. Eric Clapton","MPEG audio file",Jazz,Music
68,Fotografia,NULL,129227,4198774,0.99,Outbreak,"Miles Davis","MPEG audio file",Jazz,Music
68,Fotografia,NULL,129227,4198774,0.99,Outbreak,"Miles Davis","MPEG audio file",Jazz,Music
69,"Dindi (Dindi)",NULL,253178,8149148,0.99,"Djavan Ao Vivo - Vol. 02","Gene Krupa","MPEG audio file",Jazz,Music
69,"Dindi (Dindi)",NULL,253178,8149148,0.99,"Djavan Ao Vivo - Vol. 02","Gene Krupa","MPEG audio file",Jazz,Music
70,"Se Todos Fossem Iguais A Você (Instrumental)",NULL,134948,4393377,0.99,"Djavan Ao Vivo - Vol. 1","Toquinho & Vinícius","MPEG audio file",Jazz,Music
70,"Se Todos Fossem Iguais A Você (Instrumental)",NULL,134948,4393377,0.99,"Djavan Ao Vivo - Vol. 1","Toquinho & Vinícius","MPEG audio file",Jazz,Music
71,"Falando De Amor",NULL,219663,7121735,0.99,"Elis Regina-Minha História","Vinícius De Moraes & Baden Powell","MPEG audio file",Jazz,Music
71,"Falando De Amor",NULL,219663,7121735,0.99,"Elis Regina-Minha História","Vinícius De Moraes & Baden Powell","MPEG audio file",Jazz,Music
72,Angela,NULL,169508,5574957,0.99,"The Cream Of Clapton","Vinícius De Moraes","MPEG audio file",Jazz,Music
72,Angela,NULL,169508,5574957,0.99,"The Cream Of Clapton","Vinícius De Moraes","MPEG audio file",Jazz,Music
73,"Corcovado (Quiet Nights Of Quiet Stars)",NULL,205662,6687994,0.99,Unplugged,"Vinícius E Qurteto Em Cy","MPEG audio file",Jazz,Music
73,"Corcovado (Quiet Nights Of Quiet Stars)",NULL,205662,6687994,0.99,Unplugged,"Vinícius E Qurteto Em Cy","MPEG audio file",Jazz,Music
74,"Outra Vez",NULL,126511,4110053,0.99,"Album Of The Year","Vinícius E Odette Lara","MPEG audio file",Jazz,Music
74,"Outra Vez",NULL,126511,4110053,0.99,"Album Of The Year","Vinícius E Odette Lara","MPEG audio file",Jazz,Music
75,"O Boto (Bôto)",NULL,366837,12089673,0.99,"Angel Dust","Vinicius, Toquinho & Quarteto Em Cy","MPEG audio file",Jazz,Music
75,"O Boto (Bôto)",NULL,366837,12089673,0.99,"Angel Dust","Vinicius, Toquinho & Quarteto Em Cy","MPEG audio file",Jazz,Music
76,"Canta, Canta Mais",NULL,271856,8719426,0.99,"King For A Day Fool For A Lifetime","Creedence Clearwater Revival","MPEG audio file",Jazz,Music
76,"Canta, Canta Mais",NULL,271856,8719426,0.99,"King For A Day Fool For A Lifetime","Creedence Clearwater Revival","MPEG audio file",Jazz,Music
77,"Enter Sandman",Apocalyptica,221701,7286305,0.99,"The Real Thing","Cássia Eller","MPEG audio file",Metal,Music
77,"Enter Sandman",Apocalyptica,221701,7286305,0.99,"The Real Thing","Cássia Eller","MPEG audio file",Metal,"90’s Music"
77,"Enter Sandman",Apocalyptica,221701,7286305,0.99,"The Real Thing","Cássia Eller","MPEG audio file",Metal,Music
78,"Master Of Puppets",Apocalyptica,436453,14375310,0.99,"Deixa Entrar","Def Leppard","MPEG audio file",Metal,Music
78,"Master Of Puppets",Apocalyptica,436453,14375310,0.99,"Deixa Entrar","Def Leppard","MPEG audio file",Metal,"90’s Music"
78,"Master Of Puppets",Apocalyptica,436453,14375310,0.99,"Deixa Entrar","Def Leppard","MPEG audio file",Metal,Music
79,"Harvester Of Sorrow",Apocalyptica,374543,12372536,0.99,"In Your Honor [Disc 1]","Dennis Chambers","MPEG audio file",Metal,Music
79,"Harvester Of Sorrow",Apocalyptica,374543,12372536,0.99,"In Your Honor [Disc 1]","Dennis Chambers","MPEG audio file",Metal,"90’s Music"
79,"Harvester Of Sorrow",Apocalyptica,374543,12372536,0.99,"In Your Honor [Disc 1]","Dennis Chambers","MPEG audio file",Metal,Music
80,"The Unforgiven",Apocalyptica,322925,10422447,0.99,"In Your Honor [Disc 2]",Djavan,"MPEG audio file",Metal,Music
80,"The Unforgiven",Apocalyptica,322925,10422447,0.99,"In Your Honor [Disc 2]",Djavan,"MPEG audio file",Metal,"90’s Music"
80,"The Unforgiven",Apocalyptica,322925,10422447,0.99,"In Your Honor [Disc 2]",Djavan,"MPEG audio file",Metal,Music
81,"Sad But True",Apocalyptica,288208,9405526,0.99,"One By One","Eric Clapton","MPEG audio file",Metal,Music
81,"Sad But True",Apocalyptica,288208,9405526,0.99,"One By One","Eric Clapton","MPEG audio file",Metal,"90’s Music"
81,"Sad But True",Apocalyptica,288208,9405526,0.99,"One By One","Eric Clapton","MPEG audio file",Metal,Music
82,"Creeping Death",Apocalyptica,308035,10110980,0.99,"The Colour And The Shape","Faith No More","MPEG audio file",Metal,Music
82,"Creeping Death",Apocalyptica,308035,10110980,0.99,"The Colour And The Shape","Faith No More","MPEG audio file",Metal,"90’s Music"
82,"Creeping Death",Apocalyptica,308035,10110980,0.99,"The Colour And The Shape","Faith No More","MPEG audio file",Metal,Music
83,"Wherever I May Roam",Apocalyptica,369345,12033110,0.99,"My Way: The Best Of Frank Sinatra [Disc 1]",Falamansa,"MPEG audio file",Metal,Music
83,"Wherever I May Roam",Apocalyptica,369345,12033110,0.99,"My Way: The Best Of Frank Sinatra [Disc 1]",Falamansa,"MPEG audio file",Metal,"90’s Music"
83,"Wherever I May Roam",Apocalyptica,369345,12033110,0.99,"My Way: The Best Of Frank Sinatra [Disc 1]",Falamansa,"MPEG audio file",Metal,Music
84,"Welcome Home (Sanitarium)",Apocalyptica,350197,11406431,0.99,"Roda De Funk","Foo Fighters","MPEG audio file",Metal,Music
84,"Welcome Home (Sanitarium)",Apocalyptica,350197,11406431,0.99,"Roda De Funk","Foo Fighters","MPEG audio file",Metal,"90’s Music"
84,"Welcome Home (Sanitarium)",Apocalyptica,350197,11406431,0.99,"Roda De Funk","Foo Fighters","MPEG audio file",Metal,Music
85,Cochise,"Audioslave/Chris Cornell",222380,5339931,0.99,"As Canções de Eu Tu Eles","Frank Sinatra","MPEG audio file",Rock,Music
85,Cochise,"Audioslave/Chris Cornell",222380,5339931,0.99,"As Canções de Eu Tu Eles","Frank Sinatra","MPEG audio file",Rock,Music
86,"Show Me How to Live","Audioslave/Chris Cornell",277890,6672176,0.99,"Quanta Gente Veio Ver (Live)","Funk Como Le Gusta","MPEG audio file",Rock,Music
86,"Show Me How to Live","Audioslave/Chris Cornell",277890,6672176,0.99,"Quanta Gente Veio Ver (Live)","Funk Como Le Gusta","MPEG audio file",Rock,Music
87,Gasoline,"Audioslave/Chris Cornell",279457,6709793,0.99,"Quanta Gente Veio ver--Bônus De Carnaval",Godsmack,"MPEG audio file",Rock,Music
87,Gasoline,"Audioslave/Chris Cornell",279457,6709793,0.99,"Quanta Gente Veio ver--Bônus De Carnaval",Godsmack,"MPEG audio file",Rock,Music
88,"What You Are","Audioslave/Chris Cornell",249391,5988186,0.99,Faceless,"Guns N' Roses","MPEG audio file",Rock,Music
88,"What You Are","Audioslave/Chris Cornell",249391,5988186,0.99,Faceless,"Guns N' Roses","MPEG audio file",Rock,Music
89,"Like a Stone","Audioslave/Chris Cornell",294034,7059624,0.99,"American Idiot",Incognito,"MPEG audio file",Rock,Music
89,"Like a Stone","Audioslave/Chris Cornell",294034,7059624,0.99,"American Idiot",Incognito,"MPEG audio file",Rock,Music
90,"Set It Off","Audioslave/Chris Cornell",263262,6321091,0.99,"Appetite for Destruction","Iron Maiden","MPEG audio file",Rock,Music
90,"Set It Off","Audioslave/Chris Cornell",263262,6321091,0.99,"Appetite for Destruction","Iron Maiden","MPEG audio file",Rock,Music
91,"Shadow on the Sun","Audioslave/Chris Cornell",343457,8245793,0.99,"Use Your Illusion I","James Brown","MPEG audio file",Rock,Music
91,"Shadow on the Sun","Audioslave/Chris Cornell",343457,8245793,0.99,"Use Your Illusion I","James Brown","MPEG audio file",Rock,Music
92,"I am the Highway","Audioslave/Chris Cornell",334942,8041411,0.99,"Use Your Illusion II",Jamiroquai,"MPEG audio file",Rock,Music
92,"I am the Highway","Audioslave/Chris Cornell",334942,8041411,0.99,"Use Your Illusion II",Jamiroquai,"MPEG audio file",Rock,Music
93,Exploder,"Audioslave/Chris Cornell",206053,4948095,0.99,"Blue Moods",JET,"MPEG audio file",Rock,Music
93,Exploder,"Audioslave/Chris Cornell",206053,4948095,0.99,"Blue Moods",JET,"MPEG audio file",Rock,Music
94,Hypnotize,"Audioslave/Chris Cornell",206628,4961887,0.99,"A Matter of Life and Death","Jimi Hendrix","MPEG audio file",Rock,Music
94,Hypnotize,"Audioslave/Chris Cornell",206628,4961887,0.99,"A Matter of Life and Death","Jimi Hendrix","MPEG audio file",Rock,Music
95,"Bring'em Back Alive","Audioslave/Chris Cornell",329534,7911634,0.99,"A Real Dead One","Joe Satriani","MPEG audio file",Rock,Music
95,"Bring'em Back Alive","Audioslave/Chris Cornell",329534,7911634,0.99,"A Real Dead One","Joe Satriani","MPEG audio file",Rock,Music
96,"Light My Way","Audioslave/Chris Cornell",303595,7289084,0.99,"A Real Live One","Jota Quest","MPEG audio file",Rock,Music
96,"Light My Way","Audioslave/Chris Cornell",303595,7289084,0.99,"A Real Live One","Jota Quest","MPEG audio file",Rock,Music
97,"Getaway Car","Audioslave/Chris Cornell",299598,7193162,0.99,"Brave New World","João Suplicy","MPEG audio file",Rock,Music
97,"Getaway Car","Audioslave/Chris Cornell",299598,7193162,0.99,"Brave New World","João Suplicy","MPEG audio file",Rock,Music
98,"The Last Remaining Light","Audioslave/Chris Cornell",317492,7622615,0.99,"Dance Of Death","Judas Priest","MPEG audio file",Rock,Music
98,"The Last Remaining Light","Audioslave/Chris Cornell",317492,7622615,0.99,"Dance Of Death","Judas Priest","MPEG audio file",Rock,Music
99,"Your Time Has Come","Cornell, Commerford, Morello, Wilk",255529,8273592,0.99,"Fear Of The Dark","Legião Urbana","MPEG audio file","Alternative & Punk",Music
99,"Your Time Has Come","Cornell, Commerford, Morello, Wilk",255529,8273592,0.99,"Fear Of The Dark","Legião Urbana","MPEG audio file","Alternative & Punk",Music
100,"Out Of Exile","Cornell, Commerford, Morello, Wilk",291291,9506571,0.99,"Iron Maiden","Lenny Kravitz","MPEG audio file","Alternative & Punk",Music
100,"Out Of Exile","Cornell, Commerford, Morello, Wilk",291291,9506571,0.99,"Iron Maiden","Lenny Kravitz","MPEG audio file","Alternative & Punk",Music
101,"Be Yourself","Cornell, Commerford, Morello, Wilk",279484,9106160,0.99,Killers,"Lulu Santos","MPEG audio file","Alternative & Punk",Music
101,"Be Yourself","Cornell, Commerford, Morello, Wilk",279484,9106160,0.99,Killers,"Lulu Santos","MPEG audio file","Alternative & Punk",Music
102,"Doesn't Remind Me","Cornell, Commerford, Morello, Wilk",255869,8357387,0.99,"Live After Death",Marillion,"MPEG audio file","Alternative & Punk",Music
102,"Doesn't Remind Me","Cornell, Commerford, Morello, Wilk",255869,8357387,0.99,"Live After Death",Marillion,"MPEG audio file","Alternative & Punk",Music
103,"Drown Me Slowly","Cornell, Commerford, Morello, Wilk",233691,7609178,0.99,"Live At Donington 1992 (Disc 1)","Marisa Monte","MPEG audio file","Alternative & Punk",Music
103,"Drown Me Slowly","Cornell, Commerford, Morello, Wilk",233691,7609178,0.99,"Live At Donington 1992 (Disc 1)","Marisa Monte","MPEG audio file","Alternative & Punk",Music
104,"Heaven's Dead","Cornell, Commerford, Morello, Wilk",276688,9006158,0.99,"Live At Donington 1992 (Disc 2)","Marvin Gaye","MPEG audio file","Alternative & Punk",Music
104,"Heaven's Dead","Cornell, Commerford, Morello, Wilk",276688,9006158,0.99,"Live At Donington 1992 (Disc 2)","Marvin Gaye","MPEG audio file","Alternative & Punk",Music
105,"The Worm","Cornell, Commerford, Morello, Wilk",237714,7710800,0.99,"No Prayer For The Dying","Men At Work","MPEG audio file","Alternative & Punk",Music
105,"The Worm","Cornell, Commerford, Morello, Wilk",237714,7710800,0.99,"No Prayer For The Dying","Men At Work","MPEG audio file","Alternative & Punk",Music
106,"Man Or Animal","Cornell, Commerford, Morello, Wilk",233195,7542942,0.99,"Piece Of Mind",Motörhead,"MPEG audio file","Alternative & Punk",Music
106,"Man Or Animal","Cornell, Commerford, Morello, Wilk",233195,7542942,0.99,"Piece Of Mind",Motörhead,"MPEG audio file","Alternative & Punk",Music
107,"Yesterday To Tomorrow","Cornell, Commerford, Morello, Wilk",273763,8944205,0.99,Powerslave,"Motörhead & Girlschool","MPEG audio file","Alternative & Punk",Music
107,"Yesterday To Tomorrow","Cornell, Commerford, Morello, Wilk",273763,8944205,0.99,Powerslave,"Motörhead & Girlschool","MPEG audio file","Alternative & Punk",Music
108,Dandelion,"Cornell, Commerford, Morello, Wilk",278125,9003592,0.99,"Rock In Rio [CD1]","Mônica Marianno","MPEG audio file","Alternative & Punk",Music
108,Dandelion,"Cornell, Commerford, Morello, Wilk",278125,9003592,0.99,"Rock In Rio [CD1]","Mônica Marianno","MPEG audio file","Alternative & Punk",Music
109,"#1 Zero","Cornell, Commerford, Morello, Wilk",299102,9731988,0.99,"Rock In Rio [CD2]","Mötley Crüe","MPEG audio file","Alternative & Punk",Music
109,"#1 Zero","Cornell, Commerford, Morello, Wilk",299102,9731988,0.99,"Rock In Rio [CD2]","Mötley Crüe","MPEG audio file","Alternative & Punk",Music
110,"The Curse","Cornell, Commerford, Morello, Wilk",309786,10029406,0.99,"Seventh Son of a Seventh Son",Nirvana,"MPEG audio file","Alternative & Punk",Music
110,"The Curse","Cornell, Commerford, Morello, Wilk",309786,10029406,0.99,"Seventh Son of a Seventh Son",Nirvana,"MPEG audio file","Alternative & Punk",Music
111,Money,"Berry Gordy, Jr./Janie Bradford",147591,2365897,0.99,"Somewhere in Time","O Terço","MPEG audio file","Rock And Roll",Music
111,Money,"Berry Gordy, Jr./Janie Bradford",147591,2365897,0.99,"Somewhere in Time","O Terço","MPEG audio file","Rock And Roll","90’s Music"
111,Money,"Berry Gordy, Jr./Janie Bradford",147591,2365897,0.99,"Somewhere in Time","O Terço","MPEG audio file","Rock And Roll",Music
112,"Long Tall Sally","Enotris Johnson/Little Richard/Robert "Bumps" Blackwell",106396,1707084,0.99,"The Number of The Beast",Olodum,"MPEG audio file","Rock And Roll",Music
112,"Long Tall Sally","Enotris Johnson/Little Richard/Robert "Bumps" Blackwell",106396,1707084,0.99,"The Number of The Beast",Olodum,"MPEG audio file","Rock And Roll","90’s Music"
112,"Long Tall Sally","Enotris Johnson/Little Richard/Robert "Bumps" Blackwell",106396,1707084,0.99,"The Number of The Beast",Olodum,"MPEG audio file","Rock And Roll",Music
113,"Bad Boy","Larry Williams",116088,1862126,0.99,"The X Factor","Os Paralamas Do Sucesso","MPEG audio file","Rock And Roll",Music
113,"Bad Boy","Larry Williams",116088,1862126,0.99,"The X Factor","Os Paralamas Do Sucesso","MPEG audio file","Rock And Roll","90’s Music"
113,"Bad Boy","Larry Williams",116088,1862126,0.99,"The X Factor","Os Paralamas Do Sucesso","MPEG audio file","Rock And Roll",Music
114,"Twist And Shout","Bert Russell/Phil Medley",161123,2582553,0.99,"Virtual XI","Ozzy Osbourne","MPEG audio file","Rock And Roll",Music
114,"Twist And Shout","Bert Russell/Phil Medley",161123,2582553,0.99,"Virtual XI","Ozzy Osbourne","MPEG audio file","Rock And Roll","90’s Music"
114,"Twist And Shout","Bert Russell/Phil Medley",161123,2582553,0.99,"Virtual XI","Ozzy Osbourne","MPEG audio file","Rock And Roll",Music
115,"Please Mr. Postman","Brian Holland/Freddie Gorman/Georgia Dobbins/Robert Bateman/William Garrett",137639,2206986,0.99,"Sex Machine","Page & Plant","MPEG audio file","Rock And Roll",Music
115,"Please Mr. Postman","Brian Holland/Freddie Gorman/Georgia Dobbins/Robert Bateman/William Garrett",137639,2206986,0.99,"Sex Machine","Page & Plant","MPEG audio file","Rock And Roll","90’s Music"
115,"Please Mr. Postman","Brian Holland/Freddie Gorman/Georgia Dobbins/Robert Bateman/William Garrett",137639,2206986,0.99,"Sex Machine","Page & Plant","MPEG audio file","Rock And Roll",Music
116,"C'Mon Everybody","Eddie Cochran/Jerry Capehart",140199,2247846,0.99,"Emergency On Planet Earth",Passengers,"MPEG audio file","Rock And Roll",Music
116,"C'Mon Everybody","Eddie Cochran/Jerry Capehart",140199,2247846,0.99,"Emergency On Planet Earth",Passengers,"MPEG audio file","Rock And Roll","90’s Music"
116,"C'Mon Everybody","Eddie Cochran/Jerry Capehart",140199,2247846,0.99,"Emergency On Planet Earth",Passengers,"MPEG audio file","Rock And Roll",Music
117,"Rock 'N' Roll Music","Chuck Berry",141923,2276788,0.99,Synkronized,"Paul D'Ianno","MPEG audio file","Rock And Roll",Music
117,"Rock 'N' Roll Music","Chuck Berry",141923,2276788,0.99,Synkronized,"Paul D'Ianno","MPEG audio file","Rock And Roll","90’s Music"
117,"Rock 'N' Roll Music","Chuck Berry",141923,2276788,0.99,Synkronized,"Paul D'Ianno","MPEG audio file","Rock And Roll",Music
118,"Slow Down","Larry Williams",163265,2616981,0.99,"The Return Of The Space Cowboy","Pearl Jam","MPEG audio file","Rock And Roll",Music
118,"Slow Down","Larry Williams",163265,2616981,0.99,"The Return Of The Space Cowboy","Pearl Jam","MPEG audio file","Rock And Roll","90’s Music"
118,"Slow Down","Larry Williams",163265,2616981,0.99,"The Return Of The Space Cowboy","Pearl Jam","MPEG audio file","Rock And Roll",Music
119,Roadrunner,"Bo Diddley",143595,2301989,0.99,"Get Born","Peter Tosh","MPEG audio file","Rock And Roll",Music
119,Roadrunner,"Bo Diddley",143595,2301989,0.99,"Get Born","Peter Tosh","MPEG audio file","Rock And Roll","90’s Music"
119,Roadrunner,"Bo Diddley",143595,2301989,0.99,"Get Born","Peter Tosh","MPEG audio file","Rock And Roll",Music
120,Carol,"Chuck Berry",143830,2306019,0.99,"Are You Experienced?","Pink Floyd","MPEG audio file","Rock And Roll",Music
120,Carol,"Chuck Berry",143830,2306019,0.99,"Are You Experienced?","Pink Floyd","MPEG audio file","Rock And Roll","90’s Music"
120,Carol,"Chuck Berry",143830,2306019,0.99,"Are You Experienced?","Pink Floyd","MPEG audio file","Rock And Roll",Music
121,"Good Golly Miss Molly","Little Richard",106266,1704918,0.99,"Surfing with the Alien (Remastered)","Planet Hemp","MPEG audio file","Rock And Roll",Music
121,"Good Golly Miss Molly","Little Richard",106266,1704918,0.99,"Surfing with the Alien (Remastered)","Planet Hemp","MPEG audio file","Rock And Roll","90’s Music"
121,"Good Golly Miss Molly","Little Richard",106266,1704918,0.99,"Surfing with the Alien (Remastered)","Planet Hemp","MPEG audio file","Rock And Roll",Music
122,"20 Flight Rock","Ned Fairchild",107807,1299960,0.99,"Jorge Ben Jor 25 Anos","R.E.M. Feat. Kate Pearson","MPEG audio file","Rock And Roll",Music
122,"20 Flight Rock","Ned Fairchild",107807,1299960,0.99,"Jorge Ben Jor 25 Anos","R.E.M. Feat. Kate Pearson","MPEG audio file","Rock And Roll","90’s Music"
122,"20 Flight Rock","Ned Fairchild",107807,1299960,0.99,"Jorge Ben Jor 25 Anos","R.E.M. Feat. Kate Pearson","MPEG audio file","Rock And Roll",Music
123,Quadrant,"Billy Cobham",261851,8538199,0.99,"Jota Quest-1995","R.E.M. Feat. KRS-One","MPEG audio file",Jazz,Music
123,Quadrant,"Billy Cobham",261851,8538199,0.99,"Jota Quest-1995","R.E.M. Feat. KRS-One","MPEG audio file",Jazz,Music
124,"Snoopy's search-Red baron","Billy Cobham",456071,15075616,0.99,Cafezinho,R.E.M.,"MPEG audio file",Jazz,Music
124,"Snoopy's search-Red baron","Billy Cobham",456071,15075616,0.99,Cafezinho,R.E.M.,"MPEG audio file",Jazz,Music
125,"Spanish moss-"A sound portrait"-Spanish moss","Billy Cobham",248084,8217867,0.99,"Living After Midnight",Raimundos,"MPEG audio file",Jazz,Music
125,"Spanish moss-"A sound portrait"-Spanish moss","Billy Cobham",248084,8217867,0.99,"Living After Midnight",Raimundos,"MPEG audio file",Jazz,Music
126,"Moon germs","Billy Cobham",294060,9714812,0.99,"Unplugged [Live]","Raul Seixas","MPEG audio file",Jazz,Music
126,"Moon germs","Billy Cobham",294060,9714812,0.99,"Unplugged [Live]","Raul Seixas","MPEG audio file",Jazz,Music
127,Stratus,"Billy Cobham",582086,19115680,0.99,"BBC Sessions [Disc 2] [Live]","Red Hot Chili Peppers","MPEG audio file",Jazz,Music
127,Stratus,"Billy Cobham",582086,19115680,0.99,"BBC Sessions [Disc 2] [Live]","Red Hot Chili Peppers","MPEG audio file",Jazz,Music
128,"The pleasant pheasant","Billy Cobham",318066,10630578,0.99,Coda,Rush,"MPEG audio file",Jazz,Music
128,"The pleasant pheasant","Billy Cobham",318066,10630578,0.99,Coda,Rush,"MPEG audio file",Jazz,Music
129,Solo-Panhandler,"Billy Cobham",246151,8230661,0.99,"Houses Of The Holy","Simply Red","MPEG audio file",Jazz,Music
129,Solo-Panhandler,"Billy Cobham",246151,8230661,0.99,"Houses Of The Holy","Simply Red","MPEG audio file",Jazz,Music
130,"Do what cha wanna","George Duke",274155,9018565,0.99,"In Through The Out Door",Skank,"MPEG audio file",Jazz,Music
130,"Do what cha wanna","George Duke",274155,9018565,0.99,"In Through The Out Door",Skank,"MPEG audio file",Jazz,Music
131,"Intro/ Low Down",NULL,323683,10642901,0.99,IV,"Smashing Pumpkins","MPEG audio file",Metal,Music
131,"Intro/ Low Down",NULL,323683,10642901,0.99,IV,"Smashing Pumpkins","MPEG audio file",Metal,Music
132,"13 Years Of Grief",NULL,246987,8137421,0.99,"Led Zeppelin I",Soundgarden,"MPEG audio file",Metal,Music
132,"13 Years Of Grief",NULL,246987,8137421,0.99,"Led Zeppelin I",Soundgarden,"MPEG audio file",Metal,Music
133,"Stronger Than Death",NULL,300747,9869647,0.99,"Led Zeppelin II","Stevie Ray Vaughan & Double Trouble","MPEG audio file",Metal,Music
133,"Stronger Than Death",NULL,300747,9869647,0.99,"Led Zeppelin II","Stevie Ray Vaughan & Double Trouble","MPEG audio file",Metal,Music
134,"All For You",NULL,235833,7726948,0.99,"Led Zeppelin III","Stone Temple Pilots","MPEG audio file",Metal,Music
134,"All For You",NULL,235833,7726948,0.99,"Led Zeppelin III","Stone Temple Pilots","MPEG audio file",Metal,Music
135,"Super Terrorizer",NULL,319373,10513905,0.99,"Physical Graffiti [Disc 2]","System Of A Down","MPEG audio file",Metal,Music
135,"Super Terrorizer",NULL,319373,10513905,0.99,"Physical Graffiti [Disc 2]","System Of A Down","MPEG audio file",Metal,Music
136,"Phoney Smile Fake Hellos",NULL,273606,9011701,0.99,Presence,"Terry Bozzio, Tony Levin & Steve Stevens","MPEG audio file",Metal,Music
136,"Phoney Smile Fake Hellos",NULL,273606,9011701,0.99,Presence,"Terry Bozzio, Tony Levin & Steve Stevens","MPEG audio file",Metal,Music
137,"Lost My Better Half",NULL,284081,9355309,0.99,"The Song Remains The Same (Disc 1)","The Black Crowes","MPEG audio file",Metal,Music
137,"Lost My Better Half",NULL,284081,9355309,0.99,"The Song Remains The Same (Disc 1)","The Black Crowes","MPEG audio file",Metal,Music
138,"Bored To Tears",NULL,247327,8130090,0.99,"The Song Remains The Same (Disc 2)","The Clash","MPEG audio file",Metal,Music
138,"Bored To Tears",NULL,247327,8130090,0.99,"The Song Remains The Same (Disc 2)","The Clash","MPEG audio file",Metal,Music
139,A.N.D.R.O.T.A.Z.,NULL,266266,8574746,0.99,"A TempestadeTempestade Ou O Livro Dos Dias","The Cult","MPEG audio file",Metal,Music
139,A.N.D.R.O.T.A.Z.,NULL,266266,8574746,0.99,"A TempestadeTempestade Ou O Livro Dos Dias","The Cult","MPEG audio file",Metal,Music
140,"Born To Booze",NULL,282122,9257358,0.99,"Mais Do Mesmo","The Doors","MPEG audio file",Metal,Music
140,"Born To Booze",NULL,282122,9257358,0.99,"Mais Do Mesmo","The Doors","MPEG audio file",Metal,Music
141,"World Of Trouble",NULL,359157,11820932,0.99,"Greatest Hits","The Police","MPEG audio file",Metal,Music
141,"World Of Trouble",NULL,359157,11820932,0.99,"Greatest Hits","The Police","MPEG audio file",Metal,Music
142,"No More Tears",NULL,555075,18041629,0.99,"Lulu Santos - RCA 100 Anos De Música - Álbum 01","The Rolling Stones","MPEG audio file",Metal,Music
142,"No More Tears",NULL,555075,18041629,0.99,"Lulu Santos - RCA 100 Anos De Música - Álbum 01","The Rolling Stones","MPEG audio file",Metal,Music
143,"The Begining... At Last",NULL,365662,11965109,0.99,"Lulu Santos - RCA 100 Anos De Música - Álbum 02","The Tea Party","MPEG audio file",Metal,Music
143,"The Begining... At Last",NULL,365662,11965109,0.99,"Lulu Santos - RCA 100 Anos De Música - Álbum 02","The Tea Party","MPEG audio file",Metal,Music
144,"Heart Of Gold",NULL,194873,6417460,0.99,"Misplaced Childhood","The Who","MPEG audio file",Metal,Music
144,"Heart Of Gold",NULL,194873,6417460,0.99,"Misplaced Childhood","The Who","MPEG audio file",Metal,Music
145,Snowblind,NULL,420022,13842549,0.99,"Barulhinho Bom","Tim Maia","MPEG audio file",Metal,Music
145,Snowblind,NULL,420022,13842549,0.99,"Barulhinho Bom","Tim Maia","MPEG audio file",Metal,Music
146,"Like A Bird",NULL,276532,9115657,0.99,"Seek And Shall Find: More Of The Best (1963-1981)",Titãs,"MPEG audio file",Metal,Music
146,"Like A Bird",NULL,276532,9115657,0.99,"Seek And Shall Find: More Of The Best (1963-1981)",Titãs,"MPEG audio file",Metal,Music
147,"Blood In The Wall",NULL,284368,9359475,0.99,"The Best Of Men At Work","Battlestar Galactica","MPEG audio file",Metal,Music
147,"Blood In The Wall",NULL,284368,9359475,0.99,"The Best Of Men At Work","Battlestar Galactica","MPEG audio file",Metal,Music
148,"The Beginning...At Last",NULL,271960,8975814,0.99,"Black Album",Heroes,"MPEG audio file",Metal,Music
148,"The Beginning...At Last",NULL,271960,8975814,0.99,"Black Album",Heroes,"MPEG audio file",Metal,Music
149,"Black Sabbath",NULL,382066,12440200,0.99,"Garage Inc. (Disc 2)",Lost,"MPEG audio file",Metal,Music
149,"Black Sabbath",NULL,382066,12440200,0.99,"Garage Inc. (Disc 2)",Lost,"MPEG audio file",Metal,Music
150,"The Wizard",NULL,264829,8646737,0.99,"Kill 'Em All",U2,"MPEG audio file",Metal,Music
